"","system.index","HH","OBJECTID","ORIG_FID","Shape_Leng","flowid","newID","pid",".geo","HHbinary","cumHH"
"1118","0_00001e21bc263a2cf3c5",-22.3741073608398,158,1,26920.0670476,1,0,157,"{""type"":""Point"",""coordinates"":[-20.192556378571155,79.50231818931843]}",-1,-1
"1117","0_00005f696b6b9687be19",-19.8313236236572,159,1,26920.0670476,1,0,158,"{""type"":""Point"",""coordinates"":[-20.194914493535876,79.50115332183282]}",-1,-1
"1113","0_000000293624debbb93a",-20.9524097442627,160,1,26920.0670476,1,0,159,"{""type"":""Point"",""coordinates"":[-20.197127056114585,79.50004612288856]}",-1,-1
"1493","0_0000a93bf0535c7b1e37",-20.7007522583008,161,1,26920.0670476,1,0,160,"{""type"":""Point"",""coordinates"":[-20.19925475181088,79.49889673452968]}",-1,-1
"470","0_00009bb3842633705e8e",-22.9866352081299,162,1,26920.0670476,1,0,161,"{""type"":""Point"",""coordinates"":[-20.201381983193034,79.4977473305059]}",-1,-1
"471","0_000067398b8cdccb8d8a",-20.947395324707,163,1,26920.0670476,1,0,162,"{""type"":""Point"",""coordinates"":[-20.203508750407142,79.49659791082175]}",-1,-1
"465","0_00004104a2f05dc6827a",-24.0026016235352,164,1,26920.0670476,1,0,163,"{""type"":""Point"",""coordinates"":[-20.205635053599252,79.4954484754819]}",-1,-1
"472","0_00008731befd77ba0a2d",-20.2732315063477,165,1,26920.0670476,1,0,164,"{""type"":""Point"",""coordinates"":[-20.20784529184905,79.49434119500681]}",-1,-1
"473","0_0000efedf8fe8d48efd5",-21.0843524932861,166,1,26920.0670476,1,0,165,"{""type"":""Point"",""coordinates"":[-20.210199931869983,79.49317620389047]}",-1,-1
"449","0_0000d15420fb7b9eb0e8",-22.200590133667,167,1,26920.0670476,1,0,166,"{""type"":""Point"",""coordinates"":[-20.212324815035387,79.49202671949766]}",-1,-1
"475","0_0000052151120348f44a",-21.3377170562744,168,1,26920.0670476,1,0,167,"{""type"":""Point"",""coordinates"":[-20.21444923476667,79.49087721946773]}",-1,-1
"476","0_0000232c0d58f3567d28",-21.4539947509766,169,1,26920.0670476,1,0,168,"{""type"":""Point"",""coordinates"":[-20.216657588795766,79.4897698721004]}",-1,-1
"479","0_00005339a08850bf9100",-21.0031986236572,170,1,26920.0670476,1,0,169,"{""type"":""Point"",""coordinates"":[-20.218781081387103,79.48862034027658]}",-1,-1
"478","0_0000526315f3ce330883",-21.3525810241699,171,1,26920.0670476,1,0,170,"{""type"":""Point"",""coordinates"":[-20.220904110979475,79.48747079282955]}",-1,-1
"486","0_00003c239224a4498bd2",-22.5830135345459,172,1,26920.0670476,1,0,171,"{""type"":""Point"",""coordinates"":[-20.22302667771847,79.4863212297638]}",-1,-1
"393","0_0000511a4d5d671fe64f",-20.8263778686523,173,1,26920.0670476,1,0,172,"{""type"":""Point"",""coordinates"":[-20.22537785019636,79.48515611586075]}",-1,-1
"392","0_00001fb3f1b667ba3957",-20.5231552124023,174,1,26920.0670476,1,0,173,"{""type"":""Point"",""coordinates"":[-20.227583859063028,79.48404868553628]}",-1,-1
"39","0_00003cccda7017da5a85",-15.0025310516357,175,1,26920.0670476,1,0,174,"{""type"":""Point"",""coordinates"":[-20.229705009311605,79.48289907353214]}",1,1
"41","0_0000b9d1407b64e889fd",-19.6501693725586,176,1,26920.0670476,1,0,175,"{""type"":""Point"",""coordinates"":[-20.231825697292805,79.48174944592799]}",-1,-1
"43","0_00002107134f2ede74d6",-18.1296195983887,575,3,26963.8591011,3,0,176,"{""type"":""Point"",""coordinates"":[-20.225474015223277,79.48026482288884]}",1,1
"47","0_00008dba4e510be3fc1f",-17.0439643859863,178,1,26920.0670476,1,0,177,"{""type"":""Point"",""coordinates"":[-20.23615008031006,79.47949230732272]}",1,1
"52","0_00000ca8019c27d48509",-25.852424621582,179,1,26920.0670476,1,0,178,"{""type"":""Point"",""coordinates"":[-20.23826938163399,79.47834263241283]}",-1,-1
"61","0_00008e7c70b03e9518c1",-16.5868835449219,777,4,26985.7619126,4,0,179,"{""type"":""Point"",""coordinates"":[-20.227871067530106,79.47665402729181]}",1,0
"71","0_00008f6276d17fc6ee48",-15.5867252349854,778,4,26985.7619126,4,0,180,"{""type"":""Point"",""coordinates"":[-20.229990700670985,79.47550440596804]}",1,0
"81","0_00000e85381844570d0d",-23.5111465454102,182,1,26920.0670476,1,0,181,"{""type"":""Point"",""coordinates"":[-20.24493772463585,79.47492012568493]}",-1,-1
"80","0_00002f816e98e809c514",-17.9115562438965,183,1,26920.0670476,1,0,182,"{""type"":""Point"",""coordinates"":[-20.247055151305982,79.47377038636913]}",1,1
"79","0_00005cc552dce3cd1e4c",-19.7961158752441,184,1,26920.0670476,1,0,183,"{""type"":""Point"",""coordinates"":[-20.249172116871758,79.47262063149016]}",-1,-1
"90","0_00006ed6e33a58271e0f",-21.3742904663086,185,1,26920.0670476,1,0,184,"{""type"":""Point"",""coordinates"":[-20.251288621477993,79.47147086105257]}",-1,-1
"84","0_0000a40b933231634269",-21.5248527526855,186,1,26920.0670476,1,0,185,"{""type"":""Point"",""coordinates"":[-20.253633370039243,79.47030551884495]}",-1,-1
"85","0_00004c958469b88a2021",-21.6918811798096,187,1,26920.0670476,1,0,186,"{""type"":""Point"",""coordinates"":[-20.255833314741345,79.4691978741506]}",-1,-1
"35","0_00005b26c5609e1a5719",-20.6496315002441,188,1,26920.0670476,1,0,187,"{""type"":""Point"",""coordinates"":[-20.2579484085882,79.46804805496029]}",-1,-1
"36","0_0000d7a8cd7403508c2a",-21.9818801879883,189,1,26920.0670476,1,0,188,"{""type"":""Point"",""coordinates"":[-20.26006304205848,79.46689822022995]}",-1,-1
"38","0_0000d104a50a2214b6e2",-22.1817321777344,190,1,26920.0670476,1,0,189,"{""type"":""Point"",""coordinates"":[-20.262177215296713,79.46574836996406]}",-1,-1
"6","0_0000238b7676c88dc1f9",-20.6006469726562,191,1,26920.0670476,1,0,190,"{""type"":""Point"",""coordinates"":[-20.26437531572305,79.46464066043296]}",-1,-1
"7","0_00001b53b9e0e60219f7",-22.9885101318359,192,1,26920.0670476,1,0,191,"{""type"":""Point"",""coordinates"":[-20.26648856817845,79.46349077857762]}",-1,-1
"10","0_00003554315987308d81",-21.5543594360352,193,1,26920.0670476,1,0,192,"{""type"":""Point"",""coordinates"":[-20.26882987055717,79.4623253136953]}",-1,-1
"5","0_00009bbc7ef4cfbbb79a",-20.6269760131836,194,1,26920.0670476,1,0,193,"{""type"":""Point"",""coordinates"":[-20.270942175587344,79.46117539923107]}",-1,-1
"4","0_00005afbe3204095b090",-20.2174110412598,195,1,26920.0670476,1,0,194,"{""type"":""Point"",""coordinates"":[-20.273054021111513,79.46002546925432]}",-1,-1
"1","0_00006c27150d9a1b2e2d",-18.8334846496582,196,1,26920.0670476,1,0,195,"{""type"":""Point"",""coordinates"":[-20.275249792229133,79.45891767729005]}",-1,-1
"39797","0_000016eebdbec19dd7a0",-17.4986400604248,197,1,26920.0670476,1,0,196,"{""type"":""Point"",""coordinates"":[-20.277360718411906,79.45776771577023]}",1,1
"39798","0_00008d69c7abcda1bea5",-23.2754554748535,198,1,26920.0670476,1,0,197,"{""type"":""Point"",""coordinates"":[-20.27947118551918,79.45661773875155]}",-1,-1
"39799","0_0000c33229b3f550196b",-21.9574375152588,199,1,26920.0670476,1,0,198,"{""type"":""Point"",""coordinates"":[-20.281581193694983,79.4554677462385]}",-1,-1
"70063","1_0000fed52953c91cd9f1",-17.0955657958984,39602,200,37923.3479584,200,1,0,"{""type"":""Point"",""coordinates"":[-19.099223678519174,79.72985469254522]}",1,120
"70065","1_000087fad2da2d63dba9",-16.2387294769287,39603,200,37923.3479584,200,1,1,"{""type"":""Point"",""coordinates"":[-19.101329789160197,79.72820213434434]}",1,100
"70086","1_000043f4540f7d21fba1",-12.6427631378174,39206,198,37730.8978557,198,1,2,"{""type"":""Point"",""coordinates"":[-19.109454103481674,79.7255564983503]}",1,106
"70085","1_0000143359e9861cc046",-12.0791168212891,39605,200,37923.3479584,200,1,3,"{""type"":""Point"",""coordinates"":[-19.105539983933035,79.72489696927151]}",1,108
"70089","1_0000ffaeea882debc499",-14.0664138793945,39606,200,37923.3479584,200,1,4,"{""type"":""Point"",""coordinates"":[-19.107562311828158,79.72320190994776]}",1,118
"70090","1_0000fdb0b7523eb0eea1",-11.705249786377,39607,200,37923.3479584,200,1,5,"{""type"":""Point"",""coordinates"":[-19.10966572639127,79.72154928736194]}",1,100
"70657","1_00004fe4553e470aa95e",-11.0916204452515,39608,200,37923.3479584,200,1,6,"{""type"":""Point"",""coordinates"":[-19.111768466622657,79.71989664857522]}",1,78
"70655","1_0000ba913aa7eb93829e",-15.3546380996704,39609,200,37923.3479584,200,1,7,"{""type"":""Point"",""coordinates"":[-19.11387053284088,79.71824399359392]}",1,82
"70346","1_0000e9c284c1bc621512",-15.4444637298584,39411,199,37827.1023839,199,1,8,"{""type"":""Point"",""coordinates"":[-19.119254693480343,79.71610119284773]}",1,81
"70367","1_0000ad6ac6cefb116770",-14.2139539718628,39611,200,37923.3479584,200,1,9,"{""type"":""Point"",""coordinates"":[-19.11830843818118,79.71492392033157]}",1,84
"70364","1_0000936376a421bfbafc",-16.1453113555908,39612,200,37923.3479584,200,1,10,"{""type"":""Point"",""coordinates"":[-19.120326713136798,79.71322876568172]}",1,82
"70368","1_00006567f484423ea6fd",-16.31276512146,39613,200,37923.3479584,200,1,11,"{""type"":""Point"",""coordinates"":[-19.122426050182778,79.71157604488802]}",1,88
"70371","1_00001ac13251cf9dd1b7",-17.0088577270508,39614,200,37923.3479584,200,1,12,"{""type"":""Point"",""coordinates"":[-19.12452471482039,79.7099233079312]}",1,88
"70436","1_00001d0e238e728aa046",-13.9246063232422,39615,200,37923.3479584,200,1,13,"{""type"":""Point"",""coordinates"":[-19.126622707366998,79.70827055481752]}",1,40
"70432","1_0000614d75e6fe536c56",-14.868278503418,39616,200,37923.3479584,200,1,14,"{""type"":""Point"",""coordinates"":[-19.1287200281398,79.70661778555312]}",1,46
"70430","1_00000c54d0c25454f54e",-15.5994758605957,39617,200,37923.3479584,200,1,15,"{""type"":""Point"",""coordinates"":[-19.131052225188355,79.7049502758376]}",1,56
"70427","1_0000015ea7bc92b5d895",-13.8893260955811,39618,200,37923.3479584,200,1,16,"{""type"":""Point"",""coordinates"":[-19.133066458882432,79.70325502608584]}",1,88
"70437","1_0000ff86a0457810d3a7",-15.8312969207764,39619,200,37923.3479584,200,1,17,"{""type"":""Point"",""coordinates"":[-19.13516173002376,79.7016022073128]}",1,80
"70469","1_0000c8e1f12f1d83ca5b",-14.0428314208984,39620,200,37923.3479584,200,1,18,"{""type"":""Point"",""coordinates"":[-19.137256330672926,79.69994937241427]}",1,78
"70439","1_000000e55c1520763299",-13.4953870773315,39621,200,37923.3479584,200,1,19,"{""type"":""Point"",""coordinates"":[-19.139350261146102,79.69829652139644]}",1,70
"70442","1_0000360854a57c3e8ad5",-16.9992923736572,39622,200,37923.3479584,200,1,20,"{""type"":""Point"",""coordinates"":[-19.141443521759296,79.69664365426549]}",1,54
"70632","1_000075a08480c83c2d92",-17.5942497253418,39623,200,37923.3479584,200,1,21,"{""type"":""Point"",""coordinates"":[-19.143536112828304,79.69499077102759]}",1,56
"70631","1_000043e9ffdc7f09a26c",-13.7964086532593,39624,200,37923.3479584,200,1,22,"{""type"":""Point"",""coordinates"":[-19.145781619176645,79.69328069254317]}",1,66
"70634","1_0000442ac2b9ca4fd065",-17.1073741912842,39625,200,37923.3479584,200,1,23,"{""type"":""Point"",""coordinates"":[-19.147872835982618,79.69162777601841]}",1,50
"70613","1_00002851f5a36158fcde",-16.8503379821777,39626,200,37923.3479584,200,1,24,"{""type"":""Point"",""coordinates"":[-19.149963384205467,79.68997484340561]}",1,74
"70635","1_00001aa9466b6c4ecbc7",-15.2609395980835,39627,200,37923.3479584,200,1,25,"{""type"":""Point"",""coordinates"":[-19.15205326416022,79.68832189471094]}",1,80
"70638","1_0000ece6522eaa54f8c2",-16.178653717041,39628,200,37923.3479584,200,1,26,"{""type"":""Point"",""coordinates"":[-19.154142476161702,79.6866689299406]}",1,64
"70651","1_00001f7dba1e5a3ad1c4",-16.9632797241211,39629,200,37923.3479584,200,1,27,"{""type"":""Point"",""coordinates"":[-19.156231020524526,79.68501594910066]}",1,52
"70652","1_00008a7ccff1ecbab3ec",-16.2793369293213,39630,200,37923.3479584,200,1,28,"{""type"":""Point"",""coordinates"":[-19.158237247929982,79.68332051132121]}",1,58
"69389","1_0000d49642d4573d5623",-13.5347728729248,39631,200,37923.3479584,200,1,29,"{""type"":""Point"",""coordinates"":[-19.16055943786725,79.68165275238135]}",1,44
"69388","1_0000d124264f8d1c93d0",-14.9849109649658,39632,200,37923.3479584,200,1,30,"{""type"":""Point"",""coordinates"":[-19.162645945182962,79.67999972228084]}",1,70
"69369","1_0000d0406042b704fba7",-17.0187816619873,39036,197,37634.7346886,197,1,31,"{""type"":""Point"",""coordinates"":[-19.17416810583071,79.677230716108]}",1,77
"69358","1_00003fa9f34be132922f",-14.0593357086182,39435,199,37827.1023839,199,1,32,"{""type"":""Point"",""coordinates"":[-19.170013115923375,79.67630257348775]}",1,67
"69360","1_00001b0afbc16dde1cad",-16.1386985778809,39635,200,37923.3479584,200,1,33,"{""type"":""Point"",""coordinates"":[-19.16890147018063,79.6750405357363]}",1,68
"69362","1_000078fddba26204301b",-13.8044815063477,39636,200,37923.3479584,200,1,34,"{""type"":""Point"",""coordinates"":[-19.170903691014875,79.67334500351889]}",1,68
"69343","1_0000ba44b0ba0c66d5d9",-14.3576545715332,39239,198,37730.8978557,198,1,35,"{""type"":""Point"",""coordinates"":[-19.179538667861625,79.67099452452105]}",1,90
"63283","1_000004c532fd215b1810",-13.3918237686157,39638,200,37923.3479584,200,1,36,"{""type"":""Point"",""coordinates"":[-19.175304083111246,79.67002401041002]}",1,68
"63285","1_0000466345124cfdafe1",-16.7453460693359,39639,200,37923.3479584,200,1,37,"{""type"":""Point"",""coordinates"":[-19.177385896522594,79.66837086703994]}",1,78
"63295","1_0000819dd4d69befee00",-15.6449527740479,39640,200,37923.3479584,200,1,38,"{""type"":""Point"",""coordinates"":[-19.179467045772853,79.66671770766851]}",1,76
"63296","1_000088cb3f57ac7f73a9",-16.3636112213135,39641,200,37923.3479584,200,1,39,"{""type"":""Point"",""coordinates"":[-19.181547531174292,79.66506453230187]}",1,70
"63323","1_00000782f9cb0c679783",-15.2557601928711,39642,200,37923.3479584,200,1,40,"{""type"":""Point"",""coordinates"":[-19.18354575694176,79.66336890586695]}",1,58
"63321","1_000098b4af907cdf3897",-15.917610168457,39643,200,37923.3479584,200,1,41,"{""type"":""Point"",""coordinates"":[-19.185624920082418,79.66171569900418]}",1,78
"63298","1_0000a4131b8e7dc4b030",-16.6574287414551,39644,200,37923.3479584,200,1,42,"{""type"":""Point"",""coordinates"":[-19.18770342031149,79.6600624761643]}",1,78
"63299","1_00006765c9327eecdee2",-16.3053665161133,39645,200,37923.3479584,200,1,43,"{""type"":""Point"",""coordinates"":[-19.18978125794049,79.65840923735347]}",1,88
"63462","1_000058a21c817f1906d3",-16.2038459777832,39646,200,37923.3479584,200,1,44,"{""type"":""Point"",""coordinates"":[-19.192092799564804,79.65674121245227]}",1,70
"63464","1_000040333f64d8df1d70",-15.9537239074707,39647,200,37923.3479584,200,1,45,"{""type"":""Point"",""coordinates"":[-19.194169272625864,79.65508794015905]}",1,72
"63447","1_00001a7c522b23f2588c",-14.7007999420166,39449,199,37827.1023839,199,1,46,"{""type"":""Point"",""coordinates"":[-19.19928027261266,79.65310051416905]}",1,73
"63443","1_000047927c44cdf52de7",-18.2457828521729,39251,198,37730.8978557,198,1,47,"{""type"":""Point"",""coordinates"":[-19.204705122089905,79.65114065288009]}",1,70
"63486","1_0000a8fc3b5d579da914",-12.5947647094727,38854,196,37538.6132004,196,1,48,"{""type"":""Point"",""coordinates"":[-19.21332462784495,79.64893127907976]}",1,80
"63504","1_000000a71477a9d16b9b",-16.0860023498535,38258,193,37250.5020349,193,1,49,"{""type"":""Point"",""coordinates"":[-19.224972864690614,79.64638728011846]}",1,43
"63474","1_0000c227c2af276a44d8",-16.7251434326172,39652,200,37923.3479584,200,1,50,"{""type"":""Point"",""coordinates"":[-19.20446016814367,79.64677890924409]}",1,100
"63475","1_0000147af4c27fb27712",-17.4887733459473,39653,200,37923.3479584,200,1,51,"{""type"":""Point"",""coordinates"":[-19.20676676339953,79.64511076066421]}",1,82
"64242","1_000088f282dbf8fecb20",-16.2346782684326,38659,195,37442.533712,195,1,52,"{""type"":""Point"",""coordinates"":[-19.224801109773285,79.64206796000016]}",1,105
"64254","1_00002b21b59b79758dc0",-17.3623847961426,39456,199,37827.1023839,199,1,53,"{""type"":""Point"",""coordinates"":[-19.21402259566952,79.64151212123407]}",1,81
"64253","1_0000c4c737099cd43ebf",-13.0373497009277,39656,200,37923.3479584,200,1,54,"{""type"":""Point"",""coordinates"":[-19.212898688948343,79.64010812985514]}",1,82
"64261","1_00000869622c39fedff9",-15.8502540588379,39657,200,37923.3479584,200,1,55,"{""type"":""Point"",""coordinates"":[-19.214968528308976,79.63845469770742]}",1,82
"64262","1_0000dcecd8d60a75321b",-15.3275012969971,39658,200,37923.3479584,200,1,56,"{""type"":""Point"",""coordinates"":[-19.217037709131073,79.63680124966832]}",1,86
"64267","1_000063e916a0a9c537fe",-16.3336563110352,39659,200,37923.3479584,200,1,57,"{""type"":""Point"",""coordinates"":[-19.21910623172345,79.6351477857438]}",1,98
"64288","1_0000443210845c0cffac",-16.8569412231445,39063,197,37634.7346886,197,1,58,"{""type"":""Point"",""coordinates"":[-19.2309822566928,79.63273081616461]}",1,109
"64294","1_0000da7c0c88c68f54ee",-17.2826557159424,39462,199,37827.1023839,199,1,59,"{""type"":""Point"",""coordinates"":[-19.22666611305237,79.63157646176883]}",1,101
"64333","1_0000b1d1c36bbf727bc4",-18.1809539794922,38667,195,37442.533712,195,1,60,"{""type"":""Point"",""coordinates"":[-19.241807736431788,79.62895191430879]}",1,83
"64300","1_000075c13329df7d8c90",-18.1240234375,39663,200,37923.3479584,200,1,61,"{""type"":""Point"",""coordinates"":[-19.227525924117323,79.6284765495345]}",1,100
"64319","1_0000567ad40ceab27770",-17.3919925689697,39664,200,37923.3479584,200,1,62,"{""type"":""Point"",""coordinates"":[-19.22959112464157,79.62682300519666]}",1,90
"64318","1_0000f3b9dbf7c5c6b7d2",-17.0160045623779,39665,200,37923.3479584,200,1,63,"{""type"":""Point"",""coordinates"":[-19.231655668799654,79.62516944500992]}",1,90
"64317","1_0000739ea8781933f638",-13.9691467285156,39666,200,37923.3479584,200,1,64,"{""type"":""Point"",""coordinates"":[-19.233638069375594,79.6234734453811]}",1,104
"64306","1_0000574fd7a4dd849a75",-16.6791553497314,39667,200,37923.3479584,200,1,65,"{""type"":""Point"",""coordinates"":[-19.235934823631645,79.62180505095542]}",1,106
"64301","1_0000afc46f817af0ca85",-14.7823133468628,39668,200,37923.3479584,200,1,66,"{""type"":""Point"",""coordinates"":[-19.237997365048624,79.62015144218279]}",1,102
"63275","1_000071d005b1c741c188",-16.0389709472656,39072,197,37634.7346886,197,1,67,"{""type"":""Point"",""coordinates"":[-19.249863019874894,79.61787580398223]}",1,53
"63279","1_00006908685025dcaa81",-16.0001792907715,39670,200,37923.3479584,200,1,68,"{""type"":""Point"",""coordinates"":[-19.242120482820937,79.61684417716994]}",1,68
"63257","1_0000300b2a391e147098",-17.4212417602539,39671,200,37923.3479584,200,1,69,"{""type"":""Point"",""coordinates"":[-19.24418105978956,79.61519052094162]}",1,60
"63259","1_0000994eee503579cc40",-15.07590675354,39672,200,37923.3479584,200,1,70,"{""type"":""Point"",""coordinates"":[-19.24615952210001,79.61349442818126]}",1,66
"63256","1_0000af81c987bddc97e2",-16.8435001373291,39673,200,37923.3479584,200,1,71,"{""type"":""Point"",""coordinates"":[-19.248218795513615,79.61184074081807]}",1,86
"62159","1_0000ca95c11c1e81be8b",-16.5953140258789,39077,197,37634.7346886,197,1,72,"{""type"":""Point"",""coordinates"":[-19.260235728718047,79.6096495365452]}",1,79
"62163","1_00001ce7fd93a07d171b",-14.9815788269043,39675,200,37923.3479584,200,1,73,"{""type"":""Point"",""coordinates"":[-19.252568577921018,79.60851850319723]}",1,74
"62165","1_00006d1c1f00f8078d54",-16.2920761108398,39676,200,37923.3479584,200,1,74,"{""type"":""Point"",""coordinates"":[-19.25462585156319,79.60686476692352]}",1,80
"62247","1_0000477aade2701a18de",-17.8757591247559,39478,199,37827.1023839,199,1,75,"{""type"":""Point"",""coordinates"":[-19.25994602998489,79.6050035362796]}",1,49
